original row-2	State Code	County Code	Site Num	Address	State	County	City	Date Local	NO2 Units	NO2 Mean	NO2 1st Max Value	NO2 1st Max Hour	NO2 AQI	O3 Units	O3 Mean	O3 1st Max Value	O3 1st Max Hour	O3 AQI	SO2 Units	SO2 Mean	SO2 1st Max Value	SO2 1st Max Hour	SO2 AQI	CO Units	CO Mean	CO 1st Max Value	CO 1st Max Hour	CO AQI
14020	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-01-24	Parts per billion	13.213043	22.6	8	21	Parts per million	0.011667	0.022	10	19	Parts per billion	0.7696970000000001	1.3	13	1.0	Parts per million	0.401902	0.7	8	6.0
14024	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-01-25	Parts per billion	11.573913	19.9	18	18	Parts per million	0.008542	0.02	10	17	Parts per billion	0.476299	0.9	10	0.0	Parts per million	0.449185	0.7	23	6.0
14028	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-01-26	Parts per billion	8.0	25.1	6	24	Parts per million	0.028958	0.039	11	33	Parts per billion	0.399351	1.1	5	1.0	Parts per million	0.3865944999999999	0.7	0	7.0
14032	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-01-27	Parts per billion	3.076923	12.4	4	11	Parts per million	0.029958	0.034	10	29	Parts per billion	0.150974	0.2	0	0.0	Parts per million	0.2936595	0.5	19	5.0
14036	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-01-28	Parts per billion	6.375	27.2	7	25	Parts per million	0.028292	0.033	9	28	Parts per billion	0.2113634999999999	0.4	16	0.0	Parts per million	0.359239	1.0	7	6.0
14040	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-01-29	Parts per billion	14.982609	31.0	8	29	Parts per million	0.015875	0.031	9	26	Parts per billion	0.4717535	2.1	16	3.0	Parts per million	0.596105	2.2	8	11.0
14044	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-01-30	Parts per billion	18.6	33.1	18	31	Parts per million	0.006542	0.014	9	12	Parts per billion	0.6136365	1.3	12	1.0	Parts per million	0.5850545	1.2	8	8.0
14048	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-01-31	Parts per billion	19.134783	34.0	19	32	Parts per million	0.011875	0.028	10	24	Parts per billion	1.181061	2.5	13	3.0	Parts per million	0.5233695	0.9	7	7.0
14052	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-01	Parts per billion	19.165217	36.7	19	34	Parts per million	0.015542	0.03	9	25	Parts per billion	1.0623375	2.6	18	3.0	Parts per million	0.5193840000000001	1.1	22	8.0
14056	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-02	Parts per billion	11.73913	23.6	21	22	Parts per million	0.017708	0.025	12	21	Parts per billion	0.5181819999999999	1.4	14	1.0	Parts per million	0.4614129999999999	0.7	21	8.0
14060	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-03	Parts per billion	16.869565	29.7	19	27	Parts per million	0.016083	0.035	9	30	Parts per billion	0.643831	1.4	14	1.0	Parts per million	0.5789855	1.1	8	8.0
14064	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-04	Parts per billion	14.382609	27.8	0	25	Parts per million	0.014792	0.028	23	24	Parts per billion	0.5272725	1.1	5	1.0	Parts per million	0.413949	0.8	0	9.0
14068	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-05	Parts per billion	6.530435	17.8	22	16	Parts per million	0.027458	0.035	13	30	Parts per billion	0.3948055	1.0	5	1.0	Parts per million	0.2171195	0.3	11	3.0
14072	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-06	Parts per billion	11.504348	27.0	23	25	Parts per million	0.021917	0.035	14	30	Parts per billion	0.5272725	1.7	10	1.0	Parts per million	0.325362	1.0	8	6.0
14076	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-07	Parts per billion	14.265217	30.5	8	28	Parts per million	0.026375	0.04	12	34	Parts per billion	0.578788	2.2	4	3.0	Parts per million	0.3190215	0.5	8	5.0
14080	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-08	Parts per billion	10.386957	24.6	20	23	Parts per million	0.021583	0.032	10	27	Parts per billion	0.4948055	1.0	14	1.0	Parts per million	0.342663	0.7	20	5.0
14084	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-09	Parts per billion	13.604348	33.2	19	31	Parts per million	0.016417	0.036	10	31	Parts per billion	0.487987	1.3	16	1.0	Parts per million	0.408877	0.8	19	7.0
14088	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-10	Parts per billion	16.234783	30.4	20	28	Parts per million	0.013292	0.024	9	20	Parts per billion	0.806818	1.9	16	1.0	Parts per million	0.474275	0.8	20	8.0
14092	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-11	Parts per billion	13.413043	26.5	7	25	Parts per million	0.019167	0.036	9	31	Parts per billion	0.6230519999999999	2.1	16	3.0	Parts per million	0.427355	0.8	7	7.0
14096	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-12	Parts per billion	17.365217	32.9	20	30	Parts per million	0.013917	0.029	10	25	Parts per billion	1.0022725	3.2	15	4.0	Parts per million	0.45779	0.8	20	7.0
14100	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-13	Parts per billion	15.495652	23.7	8	22	Parts per million	0.014375	0.021	10	18	Parts per billion	0.738961	2.1	13	3.0	Parts per million	0.4740035	1.0	8	7.0
14104	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-14	Parts per billion	17.743478	38.7	18	36	Parts per million	0.012125	0.021	10	18	Parts per billion	0.9795455	2.3	13	3.0	Parts per million	0.5321555	1.2	6	8.0
14108	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-15	Parts per billion	14.886957	36.5	21	34	Parts per million	0.0235	0.039	10	33	Parts per billion	1.3272725	2.4	16	3.0	Parts per million	0.368025	0.7	21	7.0
14112	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-16	Parts per billion	14.93913	29.6	0	27	Parts per million	0.022708	0.039	10	33	Parts per billion	0.937013	2.3	11	3.0	Parts per million	0.3826085	0.6	0	7.0
14116	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-17	Parts per billion	11.604348	23.4	1	22	Parts per million	0.022083	0.029	9	25	Parts per billion	0.5181819999999999	1.1	9	1.0	Parts per million	0.3658515	0.6	7	5.0
14120	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-18	Parts per billion	6.173913	26.7	0	25	Parts per million	0.036458	0.043	16	36	Parts per billion	0.325325	1.1	14	1.0	Parts per million	0.274185	0.5	0	5.0
14124	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-19	Parts per billion	4.2	8.8	6	8	Parts per million	0.037417	0.04	10	34	Parts per billion	0.243831	0.5	5	0.0	Parts per million	0.2468294999999999	0.3	4	3.0
14128	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-20	Parts per billion	6.191304	17.8	5	16	Parts per million	0.025958	0.033	8	28	Parts per billion	0.167208	0.3	19	0.0	Parts per million	0.3042575	0.6	7	5.0
14132	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-21	Parts per billion	12.682609	27.8	21	25	Parts per million	0.019625	0.035	9	30	Parts per billion	0.4098484999999999	1.1	4	1.0	Parts per million	0.4173915	0.7	6	6.0
14136	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-22	Parts per billion	14.843478	33.6	9	31	Parts per million	0.024	0.038	18	32	Parts per billion	0.5532465000000001	1.7	12	1.0	Parts per million	0.559239	1.1	8	8.0
14140	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-23	Parts per billion	2.765217	6.4	7	6	Parts per million	0.035458	0.038	8	32	Parts per billion	0.199675	0.4	0	0.0	Parts per million	0.346739	0.4	0	5.0
14144	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-24	Parts per billion	6.226087	15.3	19	14	Parts per million	0.030958	0.041	9	35	Parts per billion	0.2204545	0.8	16	0.0	Parts per million	0.3619565	0.5	17	6.0
14148	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-25	Parts per billion	17.521739	35.8	7	33	Parts per million	0.016833	0.029	12	25	Parts per billion	0.483442	1.0	9	1.0	Parts per million	0.563949	1.3	7	8.0
14152	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-26	Parts per billion	16.213043	34.5	19	32	Parts per million	0.017708	0.037	9	31	Parts per billion	0.367208	0.7	8	0.0	Parts per million	0.5403985	1.1	7	8.0
14156	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-27	Parts per billion	15.091304	24.9	23	23	Parts per million	0.019167	0.032	11	27	Parts per billion	0.7626625	1.8	12	1.0	Parts per million	0.5825184999999999	1.2	7	8.0
14160	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-02-28	Parts per billion	18.052174	27.8	0	25	Parts per million	0.014095	0.023	10	19	Parts per billion	0.4174245	1.1	9	1.0	Parts per million	0.5660324999999999	0.8	8	7.0
14164	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-01	Parts per billion	13.668421	33.4	18	31	Parts per million	0.013789	0.026	10	22	Parts per billion	1.1010525	2.9	7	3.0	Parts per million	0.575987	1.1	7	7.0
14168	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-02	Parts per billion	12.830435	18.9	19	17	Parts per million	0.015375	0.026	23	22	Parts per billion	0.6905845	2.0	14	3.0	Parts per million	0.5783514999999999	0.7	0	8.0
14172	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-03	Parts per billion	6.021739	15.5	19	14	Parts per million	0.029708	0.033	21	28	Parts per billion	0.250649	0.6	9	0.0	Parts per million	0.4766304999999999	0.6	18	6.0
14176	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-04	Parts per billion	6.834783	17.0	21	16	Parts per million	0.026333	0.033	11	28	Parts per billion	0.1532465	0.3	21	0.0	Parts per million	0.3505435	0.6	8	6.0
14180	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-05	Parts per billion	9.490476	23.8	2	22	Parts per million	0.035833	0.041	22	35	Parts per billion	0.4690475	1.1	5	1.0	Parts per million	0.2367425	0.5	1	3.0
14184	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-06	Parts per billion	7.83913	32.4	22	30	Parts per million	0.030042	0.041	0	35	Parts per billion	0.2344155	0.4	19	0.0	Parts per million	0.2259054999999999	0.7	22	3.0
14188	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-07	Parts per billion	11.295652	22.4	8	21	Parts per million	0.021458	0.031	11	26	Parts per billion	0.9363635	1.9	11	1.0	Parts per million	0.333605	0.8	8	6.0
14192	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-08	Parts per billion	4.508696	13.6	7	12	Parts per million	0.029375	0.036	14	31	Parts per billion	0.3857145	0.6	14	0.0	Parts per million	0.2065215	0.4	7	2.0
14196	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-09	Parts per billion	10.647826	26.9	19	25	Parts per million	0.0165	0.031	9	26	Parts per billion	0.5717535	1.1	13	1.0	Parts per million	0.3174814999999999	0.7	21	6.0
14200	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-10	Parts per billion	10.521739	14.7	0	13	Parts per million	0.019042	0.029	11	25	Parts per billion	0.7441559999999999	2.4	12	3.0	Parts per million	0.3613225	0.5	6	6.0
14204	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-11	Parts per billion	11.2	24.9	6	23	Parts per million	0.019833	0.027	12	23	Parts per billion	1.1227275	3.2	12	4.0	Parts per million	0.352989	0.8	7	6.0
14208	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-12	Parts per billion	13.840909	24.6	7	23	Parts per million	0.017583	0.023	8	19	Parts per billion	0.738095	1.7	14	1.0	Parts per million	0.3109845	0.7	7	5.0
14212	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-13	Parts per billion	16.117647	27.0	21	25	Parts per million	0.018	0.041	12	35	Parts per billion	0.6	1.4	5	1.0	Parts per million	0.3731089999999999	0.8	7	6.0
14216	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-14	Parts per billion	11.595652	19.3	21	18	Parts per million	0.015917	0.021	9	18	Parts per billion	0.0765155	0.4	8	0.0	Parts per million	0.3677534999999999	0.5	7	5.0
14220	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-15	Parts per billion	15.273913	33.6	5	31	Parts per million	0.015333	0.02	14	17	Parts per billion	0.4785715	1.8	9	1.0	Parts per million	0.4358694999999999	1.0	7	7.0
14224	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-16	Parts per billion	7.234783	13.7	0	12	Parts per million	0.028375	0.038	15	32	Parts per billion	0.0464285	0.6	9	0.0	Parts per million	0.314674	0.4	6	5.0
14228	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-17	Parts per billion	7.621739	21.7	6	20	Parts per million	0.029	0.04	10	34	Parts per billion	0.1207795	1.1	15	1.0	Parts per million	0.3192935	0.7	6	5.0
14232	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-18	Parts per billion	16.93913	34.9	6	32	Parts per million	0.021333	0.028	11	24	Parts per billion	0.6	4.1	7	6.0	Parts per million	0.4872285	1.2	7	9.0
14236	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-19	Parts per billion	16.754545	36.9	5	34	Parts per million	0.022042	0.031	11	26	Parts per billion	0.4988095	2.3	12	3.0	Parts per million	0.4892045	1.1	6	8.0
14240	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-20	Parts per billion	12.795652	39.4	7	37	Parts per million	0.025792	0.035	21	30	Parts per billion	0.4905845	1.4	18	1.0	Parts per million	0.4615035	0.8	6	7.0
14244	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-21	Parts per billion	6.76087	22.9	21	21	Parts per million	0.030042	0.037	10	31	Parts per billion	0.131818	1.2	14	1.0	Parts per million	0.3408515	0.6	21	5.0
14248	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-22	Parts per billion	6.130435	17.6	21	16	Parts per million	0.031625	0.045	10	38	Parts per billion	0.1743509999999999	0.4	12	0.0	Parts per million	0.389312	0.5	20	6.0
14252	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-23	Parts per billion	7.982609	16.5	19	15	Parts per million	0.03325	0.047	10	40	Parts per billion	0.386039	2.5	17	3.0	Parts per million	0.4125	0.6	6	6.0
14256	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-24	Parts per billion	8.765217	24.3	6	23	Parts per million	0.032583	0.04	21	34	Parts per billion	0.1788965	0.7	7	0.0	Parts per million	0.468025	0.9	6	7.0
14260	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-25	Parts per billion	5.86087	23.4	6	22	Parts per million	0.038333	0.042	13	36	Parts per billion	0.048701	0.5	16	0.0	Parts per million	0.284692	0.6	6	5.0
14264	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-26	Parts per billion	9.565217	28.2	5	26	Parts per million	0.031583	0.037	8	31	Parts per billion	0.2811689999999999	2.4	20	3.0	Parts per million	0.2255435	0.4	5	3.0
14268	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-27	Parts per billion	9.091304	26.4	7	25	Parts per million	0.029375	0.035	11	30	Parts per billion	0.2853895	1.0	8	1.0	Parts per million	0.2447464999999999	0.5	7	3.0
14272	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-28	Parts per billion	9.13913	16.9	23	15	Parts per million	0.02425	0.034	10	29	Parts per billion	0.6000000000000001	1.6	8	1.0	Parts per million	0.2298915	0.3	4	3.0
14276	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-29	Parts per billion	9.109091	21.8	18	20	Parts per million	0.024958	0.034	10	29	Parts per billion	0.4321429999999999	1.7	10	1.0	Parts per million	0.2304925	0.3	0	3.0
14280	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-30	Parts per billion	4.069565	11.3	5	10	Parts per million	0.026	0.028	9	24	Parts per billion	0.2090909999999999	1.0	10	1.0	Parts per million	0.2043479999999999	0.3	7	2.0
14284	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-03-31	Parts per billion	6.530435	12.8	4	11	Parts per million	0.02825	0.035	9	30	Parts per billion	0.2717535	0.8	20	0.0	Parts per million	0.231975	0.3	4	3.0
14288	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-04-01	Parts per billion	8.530435	20.8	7	19	Parts per million	0.024375	0.039	11	33	Parts per billion	0.2162339999999999	1.3	11	1.0	Parts per million	0.2660325	0.5	7	5.0
14292	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-04-02	Parts per billion	11.734783	22.5	4	21	Parts per million	0.020833	0.029	10	25	Parts per billion	0.3551944999999999	1.3	8	1.0	Parts per million	0.3571555	1.3	6	7.0
14296	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-04-03	Parts per billion	8.6	19.4	5	18	Parts per million	0.025375	0.032	18	27	Parts per billion	0.2788965	2.7	14	3.0	Parts per million	0.2424815	0.3	4	3.0
14300	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-04-04	Parts per billion	7.204348	19.8	9	18	Parts per million	0.028542	0.034	11	29	Parts per billion	0.2848485	1.4	15	1.0	Parts per million	0.2425725	0.4	9	3.0
14304	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-04-05	Parts per billion	5.06087	10.7	6	9	Parts per million	0.029333	0.033	8	28	Parts per billion	0.4116884999999999	1.6	15	1.0	Parts per million	0.2212859999999999	0.3	5	3.0
14308	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-04-06	Parts per billion	5.165217	10.3	8	9	Parts per million	0.031667	0.036	22	31	Parts per billion	0.0	0.0	8	0.0	Parts per million	0.257337	0.4	19	3.0
14312	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-04-07	Parts per billion	2.1	3.6	2	3	Parts per million	0.040083	0.044	18	37	Parts per billion	0.2025974999999999	1.1	11	1.0	Parts per million	0.2255435	0.4	9	3.0
14316	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-04-08	Parts per billion	2.578261	9.4	19	8	Parts per million	0.038167	0.042	0	36	Parts per billion	0.0	0.0	16	0.0	Parts per million	0.2043479999999999	0.3	18	2.0
14320	6	13	1004	1865 D RUMRILL BLVD, San Pablo	California	Contra Costa	San Pablo	2013-04-09	Parts per billion	4.586957	12.3	22	11	Parts per million	0.030583	0.04	9	34	Parts per billion	0.0	0.0	6	0.0	Parts per million	0.2086954999999999	0.3	7	2.0
